name,title,male,culture,mother,father,heir,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,isACommander,inHouseOfWarLead,houseSworeAllegiance,inHouseOfAllegnc
Melara Crane,unknown,0,unknown,unknown,unknown,unknown,Alester Florent,0,1,1,1,0,-1.0,-1.0,-1.0,0.0,1,0,37.0,0,0,0,0.0668896321070234,1,0,0,1,0
Melessa Florent,unknown,0,unknown,unknown,unknown,unknown,Randyll Tarly,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0869565217391304,1,0,0,1,0
Mellara Rivers,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,1,1,0
Melwyn Sarsfield,Ser,1,unknown,unknown,unknown,unknown,Shierle Swyft,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Melwys Rivers,Maester,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Meredyth Crane,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,0,1,0
Merianne Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,17.0,0,0,0,0.0836120401337792,1,0,1,1,0
Merlon Crakehall,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Mezzara,Cupbearer,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Mina Tyrell,unknown,0,unknown,unknown,unknown,unknown,Paxter Redwyne,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.163879598662207,1,0,1,1,1
Moelle,Septa,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Monterys Velaryon,Lord of the Tides,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,12.0,0,0,0,0.020066889632107,1,0,0,1,0
Moredo Prestayn,Tradesman-Captain,1,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Monford Velaryon,Lord of the Tides,1,Valyrian,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,0,0,0,1,0
Moribald Chester,Greenshield,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Morton Waynwood,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0367892976588628,1,0,0,1,0
Morya Frey,Lady,0,unknown,unknown,unknown,unknown,Flement Brax,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.120401337792642,1,0,1,1,0
Mullin,Maester,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Moryn Tyrell,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.140468227424749,1,0,1,1,1
Munda,unknown,1,Free Folk,unknown,unknown,unknown,Longspear Ryk,0,0,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Muttering Bill,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,0,0,0,1,0
Mushroom,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,1,1
Murmison,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.31438127090301,0,0,0,0,0
Mylenda Caron,unknown,1,unknown,unknown,unknown,unknown,Petyr Frey,0,1,1,1,0,-1.0,-1.0,-1.0,0.0,1,0,47.0,0,0,0,0.107023411371237,1,0,0,1,0
Myles Smallwood,Hand of the King,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.167224080267558,1,0,0,0,0
Myles Mooton,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,0,0,0,1,0
Myria Jordayne,unknown,1,Dornish,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Myles Manwoody,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Mysaria,Mistress of whisperers,0,Lysene,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Myrielle Lannister,unknown,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0702341137123745,1,0,1,1,1
Noho Dimittis,unknown,1,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Norne Goodbrother,Shatterstone,0,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Norbert Vance,Lord of Atranta,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0367892976588628,1,0,0,1,0
Nymella Toland,Ghost Hill,0,Dornish,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0434782608695652,1,0,0,1,0
Nysterica,Septa,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Ollidor,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Ollo Lophand,unknown,1,Tyroshi,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,0,0,0,1,0
Olyvar Frey,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,24.0,1,1,0,0.0836120401337792,1,0,1,1,0
Omer Blackberry,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Olymer Tyrell,Ser,1,unknown,unknown,unknown,unknown,Lysa Meadows,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.130434782608695,1,0,1,1,1
Ondrew Locke,Lord of Oldcastle,1,Northmen,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0367892976588628,1,0,0,1,0
Orbert Caswell,Lord Commander of the Night's Watch,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0568561872909698,0,0,0,0,0
Ordello,Magister of Pentos,0,Pentoshi,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,0,0,0,0,0
Omer Florent,Maester,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0702341137123745,1,0,0,0,0
Orland of Oldtown,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Ormond Yronwood,Yronwood,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,1,0
Orphan Oss,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,0,0,0,1,0
Osbert Serry,Lord of Southshield,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Osmund Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,8.0,0,0,0,0.0501672240802675,1,0,1,1,0
Oswell Kettleblack,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,1,0,0,1,0
Ossifer Plumm,Lord,1,unknown,unknown,unknown,unknown,Elaena Targaryen,0,0,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.0869565217391304,0,0,0,0,0
Otho Bracken,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,1,1,0
Ottyn Wythers,Ser,0,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,69.0,0,0,0,0.0434782608695652,0,0,0,1,0
Owen Norrey,unknown,0,Northern mountain clans,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,0,0,0,1,0
Pate of the Blue Fork,Ser,1,unknown,unknown,unknown,unknown,Amerei Frey,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.170568561872909,0,0,1,1,0
Patrek Mallister,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0769230769230769,1,0,1,1,0
Patrek Vance,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,41.0,0,0,0,0.103678929765886,1,0,0,0,0
Perriane Frey,unknown,0,unknown,unknown,unknown,unknown,Leslyn Haigh,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,64.0,0,0,0,0.0735785953177257,1,0,0,0,0
Perra Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,11.0,0,0,0,0.100334448160535,1,0,1,1,0
Perwyn Frey,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,36.0,0,0,0,0.0836120401337792,1,0,1,1,0
Philip Foote,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0501672240802675,1,0,0,1,0
Philip Plumm,Lord,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,1,0,0,0,0
Pono,KhalKo (formerly),0,Dothraki,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.060200668896321,1,0,0,0,0
Qarro Volentin,First Sword of Braavos,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Qarlton Chelsted,Master of Coin,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.357859531772575,0,0,0,0,0
Lord Commander Qorgyle,Lord Commander of the Night's Watch,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0668896321070234,0,0,0,1,0
Quent,unknown,1,northmen,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,1,1,1
Quenten Banefort,Banefort,1,unknown,unknown,unknown,unknown,unknown,1,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Quenton Hightower,Hightower,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Quentyn Ball,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0668896321070234,0,0,0,0,0
Quentyn Qorgyle,Sandstone,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Quincy Cox,Serthe Knight of Saltpans,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0334448160535117,1,0,0,0,0
Ragwyle,unknown,0,Free folk,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Ralf Kenning,CastellanCommander,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0468227424749163,0,0,0,1,0
Raymun Redbeard,King-Beyond-the-Wall,1,free folk,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,0,0,0,0,0
Raynard,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Raynald Westerling,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0702341137123745,0,0,0,1,0
Red Alyn of the Rosewood,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,0,0,0,1,0
Raynard Ruttiger,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Raymund Frey,Ser,1,unknown,unknown,unknown,unknown,Beony Beesbury,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,41.0,0,0,0,0.177257525083612,1,0,1,1,0
Regenard Estren,Wyndhall,0,unknown,unknown,unknown,unknown,unknown,1,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Renly Norcross,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,9.0,0,0,0,0.0836120401337792,1,0,0,1,0
Renfred Rykker,Duskendale,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Rhea Royce,Runestone,0,unknown,unknown,unknown,unknown,Daemon Targaryen,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.0936454849498327,0,0,0,1,0
Rennifer Longwaters,Chief Undergaoler,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Rhea Florent,unknown,0,unknown,unknown,unknown,unknown,Leyton Hightower,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.107023411371237,1,0,0,1,0
Rhogoro,Khalakka,1,Dothraki,unknown,unknown,unknown,unknown,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Rickard Ryswell,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Rickard Thorne,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,0,0,0,1,0
Rickard Wylde,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,10.0,0,0,0,0.160535117056856,1,0,0,1,0
Robert Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,19.0,0,0,0,0.060200668896321,1,0,1,1,0
Robert Flowers,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.060200668896321,1,0,0,0,0
Robert Brax,Ser,0,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0468227424749163,0,0,0,1,0
Robin Hill,Lord Commander of the Night's Watch,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0568561872909698,1,0,0,1,0
Robin Flint,Lord of Flint's Finger,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0501672240802675,0,0,0,1,0
Robin Moreland,Lord,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Robin Ryger,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,68.0,0,0,0,0.0735785953177257,1,0,0,1,0
Rodrik Flint,Lord Commander of the Night's Watch,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,1,0,0,0,0
Rodrik Stark,King in the North,1,Northmen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,1,1,1
Rodrik Ryswell,Rills,1,Northmen,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Roger Hogg,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Rodwell Stark,Winterfell,1,Northmen,unknown,unknown,unknown,Myriame Manderly,0,1,0,0,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.130434782608695,1,0,1,1,1
Rolland Longthorpe,Longsister,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Rolland Uffering,Ser,1,unknown,unknown,unknown,unknown,Rohanne Webber,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Ronel Rivers,unknown,0,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,1,1,0
Ronald Connington,Knight of Griffin's Roost,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0334448160535117,1,0,0,1,0
Ronald Vance,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Roro Uhoris,Cobblecat,1,Tyroshi,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Royce Coldwater,Coldwater Burn,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Rufus Leek,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Rugen,Undergaoler,1,unknown,unknown,unknown,unknown,unknown,1,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Runcel Hightower,Lord Commander of the Night's Watch,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Rupert Brax,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,0,0,0,1,0
Rycherd Crane,Ser,0,unknown,unknown,unknown,unknown,Rylene Florent,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0702341137123745,1,0,0,1,0
Ryam Redwyne,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.364548494983277,0,0,0,1,0
Ryam Florent,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,1,0,0,1,0
Ryger Rivers,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,1,1,0,0.0234113712374581,1,0,1,1,0
Ryella Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,11.0,0,0,0,0.137123745819397,1,0,1,1,0
Ryella Royce,unknown,0,unknown,unknown,unknown,unknown,Arwood Frey,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.140468227424749,1,0,0,1,0
Rylene Florent,unknown,0,unknown,unknown,unknown,unknown,Rycherd Crane,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0702341137123745,1,0,0,1,0
Ryon Allyrion,Ser,1,Dornish,unknown,unknown,unknown,Ynys Yronwood,0,0,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Saera Targaryen,Princess,1,Valyrian,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,100.0,0,0,0,0.0702341137123745,0,0,0,1,1
Sallei Paege,unknown,0,unknown,unknown,unknown,unknown,Jammos Frey,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0802675585284281,1,0,0,1,0
Sandor Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,18.0,0,0,0,0.147157190635451,1,0,1,1,0
Sarya Whent,Lady,0,unknown,unknown,unknown,unknown,Walder Frey,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0301003344481605,1,0,0,1,0
Sarra Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,20.0,0,0,0,0.137123745819397,1,0,1,1,0
Sawane Botley,Lordsport,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0903010033444816,0,0,0,1,0
Scolera,Septa,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Sebaston Farman,Fair Isle,1,Westerman,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Selwyn Tarth,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,60.0,0,0,0,0.0635451505016722,1,0,0,1,0
Selmond Stackspear,Lord,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.020066889632107,1,0,0,1,0
Serala,Duskendale,0,Myrish,unknown,unknown,unknown,Denys Darklyn,0,0,0,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0434782608695652,1,0,0,0,0
Serwyn of the Mirror Shield,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Serra Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,20.0,0,0,0,0.137123745819397,1,0,1,1,0
Shella Whent,Harrenhal,0,Rivermen,unknown,unknown,unknown,Walter Whent,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,1,1,0,0.0802675585284281,0,0,0,1,0
Shierle Swyft,unknown,0,unknown,unknown,unknown,unknown,Melwyn Sarsfield,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Shiera Crakehall,unknown,0,unknown,unknown,unknown,unknown,Damion Lannister,0,0,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0668896321070234,1,0,0,1,0
Shirei Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,13.0,0,0,0,0.0434782608695652,1,0,1,1,0
